Fecha,Consumo_m3,Precipitacion_mm,Poblacion
2007-01-04,1628.52,2.79,110250
2007-01-05,1628.52,2.79,110250
2007-01-06,1628.52,2.79,110250
2007-01-07,1628.52,2.79,110250
2007-01-08,1628.52,2.79,110250
2007-01-09,1628.52,2.79,110250
2007-01-10,1628.52,2.79,110250
2007-01-11,1628.52,2.79,110250
2007-01-12,1628.52,2.79,110250
2007-01-13,1628.52,2.79,110250
2007-01-14,1628.52,2.79,110250
2007-01-15,1628.52,2.79,110250
2007-01-16,1628.52,2.79,110250
2007-01-17,1628.52,2.79,110250
2007-01-18,1628.52,2.79,110250
2007-01-19,1628.52,2.79,110250
2007-01-20,1628.52,2.79,110250
2007-01-21,1628.52,2.79,110250
2007-01-22,1628.52,2.79,110250
2007-01-23,1628.52,2.79,110250
2007-01-24,1628.52,2.79,110250
2007-01-25,1628.52,2.79,110250
2007-01-26,1628.52,2.79,110250
2007-01-27,1628.52,2.79,110250
2007-01-28,1628.52,2.79,110250
2007-01-29,1628.52,2.79,110250
2007-01-30,1628.52,2.79,110250
2007-01-31,1628.52,2.79,110250
2007-02-01,1799.32,3.59,110250
2007-02-02,1799.32,3.59,110250
2007-02-03,1799.32,3.59,110250
2007-02-04,1799.32,3.59,110250
2007-02-05,1799.32,3.59,110250
2007-02-06,1799.32,3.59,110250
2007-02-07,1799.32,3.59,110250
2007-02-08,1799.32,3.59,110250
2007-02-09,1799.32,3.59,110250
2007-02-10,1799.32,3.59,110250
2007-02-11,1799.32,3.59,110250
2007-02-12,1799.32,3.59,110250
2007-02-13,1799.32,3.59,110250
2007-02-14,1799.32,3.59,110250
2007-02-15,1799.32,3.59,110250
2007-02-16,1799.32,3.59,110250
2007-02-17,1799.32,3.59,110250
2007-02-18,1799.32,3.59,110250
2007-02-19,1799.32,3.59,110250
2007-02-20,1799.32,3.59,110250
2007-02-21,1799.32,3.59,110250
2007-02-22,1799.32,3.59,110250
2007-02-23,1799.32,3.59,110250
2007-02-24,1799.32,3.59,110250
2007-02-25,1799.32,3.59,110250
2007-02-26,1799.32,3.59,110250
2007-02-27,1799.32,3.59,110250
2007-02-28,1799.32,3.59,110250
2007-03-01,1548.52,1.95,110250
2007-03-02,1548.52,1.95,110250
2007-03-03,1548.52,1.95,110250
2007-03-04,1548.52,1.95,110250
2007-03-05,1548.52,1.95,110250
2007-03-06,1548.52,1.95,110250
2007-03-07,1548.52,1.95,110250
2007-03-08,1548.52,1.95,110250
2007-03-09,1548.52,1.95,110250
2007-03-10,1548.52,1.95,110250
2007-03-11,1548.52,1.95,110250
2007-03-12,1548.52,1.95,110250
2007-03-13,1548.52,1.95,110250
2007-03-14,1548.52,1.95,110250
2007-03-15,1548.52,1.95,110250
2007-03-16,1548.52,1.95,110250
2007-03-17,1548.52,1.95,110250
2007-03-18,1548.52,1.95,110250
2007-03-19,1548.52,1.95,110250
2007-03-20,1548.52,1.95,110250
2007-03-21,1548.52,1.95,110250
2007-03-22,1548.52,1.95,110250
2007-03-23,1548.52,1.95,110250
2007-03-24,1548.52,1.95,110250
2007-03-25,1548.52,1.95,110250
2007-03-26,1548.52,1.95,110250
2007-03-27,1548.52,1.95,110250
2007-03-28,1548.52,1.95,110250
2007-03-29,1548.52,1.95,110250
2007-03-30,1548.52,1.95,110250
2007-03-31,1548.52,1.95,110250
2007-04-01,1752.0,3.87,110250
2007-04-02,1752.0,3.87,110250
2007-04-03,1752.0,3.87,110250
2007-04-04,1752.0,3.87,110250
2007-04-05,1752.0,3.87,110250
2007-04-06,1752.0,3.87,110250
2007-04-07,1752.0,3.87,110250
2007-04-08,1752.0,3.87,110250
2007-04-09,1752.0,3.87,110250
2007-04-10,1752.0,3.87,110250
2007-04-11,1752.0,3.87,110250
2007-04-12,1752.0,3.87,110250
2007-04-13,1752.0,3.87,110250
2007-04-14,1752.0,3.87,110250
2007-04-15,1752.0,3.87,110250
2007-04-16,1752.0,3.87,110250
2007-04-17,1752.0,3.87,110250
2007-04-18,1752.0,3.87,110250
2007-04-19,1752.0,3.87,110250
2007-04-20,1752.0,3.87,110250
2007-04-21,1752.0,3.87,110250
2007-04-22,1752.0,3.87,110250
2007-04-23,1752.0,3.87,110250
2007-04-24,1752.0,3.87,110250
2007-04-25,1752.0,3.87,110250
2007-04-26,1752.0,3.87,110250
2007-04-27,1752.0,3.87,110250
2007-04-28,1752.0,3.87,110250
2007-04-29,1752.0,3.87,110250
2007-04-30,1752.0,3.87,110250
2007-05-01,1778.45,0.27,110250
2007-05-02,1778.45,0.27,110250
2007-05-03,1778.45,0.27,110250
2007-05-04,1778.45,0.27,110250
2007-05-05,1778.45,0.27,110250
2007-05-06,1778.45,0.27,110250
2007-05-07,1778.45,0.27,110250
2007-05-08,1778.45,0.27,110250
2007-05-09,1778.45,0.27,110250
2007-05-10,1778.45,0.27,110250
2007-05-11,1778.45,0.27,110250
2007-05-12,1778.45,0.27,110250
2007-05-13,1778.45,0.27,110250
2007-05-14,1778.45,0.27,110250
2007-05-15,1778.45,0.27,110250
2007-05-16,1778.45,0.27,110250
2007-05-17,1778.45,0.27,110250
2007-05-18,1778.45,0.27,110250
2007-05-19,1778.45,0.27,110250
2007-05-20,1778.45,0.27,110250
2007-05-21,1778.45,0.27,110250
2007-05-22,1778.45,0.27,110250
2007-05-23,1778.45,0.27,110250
2007-05-24,1778.45,0.27,110250
2007-05-25,1778.45,0.27,110250
2007-05-26,1778.45,0.27,110250
2007-05-27,1778.45,0.27,110250
2007-05-28,1778.45,0.27,110250
2007-05-29,1778.45,0.27,110250
2007-05-30,1778.45,0.27,110250
2007-05-31,1778.45,0.27,110250
2007-06-01,1941.43,0.8,110250
2007-06-02,1941.43,0.8,110250
2007-06-03,1941.43,0.8,110250
2007-06-04,1941.43,0.8,110250
2007-06-05,1941.43,0.8,110250
2007-06-06,1941.43,0.8,110250
2007-06-07,1941.43,0.8,110250
2007-06-08,1941.43,0.8,110250
2007-06-09,1941.43,0.8,110250
2007-06-10,1941.43,0.8,110250
2007-06-11,1941.43,0.8,110250
2007-06-12,1941.43,0.8,110250
2007-06-13,1941.43,0.8,110250
2007-06-14,1941.43,0.8,110250
2007-06-15,1941.43,0.8,110250
2007-06-16,1941.43,0.8,110250
2007-06-17,1941.43,0.8,110250
2007-06-18,1941.43,0.8,110250
2007-06-19,1941.43,0.8,110250
2007-06-20,1941.43,0.8,110250
2007-06-21,1941.43,0.8,110250
2007-06-22,1941.43,0.8,110250
2007-06-23,1941.43,0.8,110250
2007-06-24,1941.43,0.8,110250
2007-06-25,1941.43,0.8,110250
2007-06-26,1941.43,0.8,110250
2007-06-27,1941.43,0.8,110250
2007-06-28,1941.43,0.8,110250
2007-06-29,1941.43,0.8,110250
2007-06-30,1941.43,0.8,110250
2007-07-01,1995.45,0.81,110250
2007-07-02,1995.45,0.81,110250
2007-07-03,1995.45,0.81,110250
2007-07-04,1995.45,0.81,110250
2007-07-05,1995.45,0.81,110250
2007-07-06,1995.45,0.81,110250
2007-07-07,1995.45,0.81,110250
2007-07-08,1995.45,0.81,110250
2007-07-09,1995.45,0.81,110250
2007-07-10,1995.45,0.81,110250
2007-07-11,1995.45,0.81,110250
2007-07-12,1995.45,0.81,110250
2007-07-13,1995.45,0.81,110250
2007-07-14,1995.45,0.81,110250
2007-07-15,1995.45,0.81,110250
2007-07-16,1995.45,0.81,110250
2007-07-17,1995.45,0.81,110250
2007-07-18,1995.45,0.81,110250
2007-07-19,1995.45,0.81,110250
2007-07-20,1995.45,0.81,110250
2007-07-21,1995.45,0.81,110250
2007-07-22,1995.45,0.81,110250
2007-07-23,1995.45,0.81,110250
2007-07-24,1995.45,0.81,110250
2007-07-25,1995.45,0.81,110250
2007-07-26,1995.45,0.81,110250
2007-07-27,1995.45,0.81,110250
2007-07-28,1995.45,0.81,110250
2007-07-29,1995.45,0.81,110250
2007-07-30,1995.45,0.81,110250
2007-07-31,1995.45,0.81,110250
2007-08-01,1991.81,0.7,110250
2007-08-02,1991.81,0.7,110250
2007-08-03,1991.81,0.7,110250
2007-08-04,1991.81,0.7,110250
2007-08-05,1991.81,0.7,110250
2007-08-06,1991.81,0.7,110250
2007-08-07,1991.81,0.7,110250
2007-08-08,1991.81,0.7,110250
2007-08-09,1991.81,0.7,110250
2007-08-10,1991.81,0.7,110250
2007-08-11,1991.81,0.7,110250
2007-08-12,1991.81,0.7,110250
2007-08-13,1991.81,0.7,110250
2007-08-14,1991.81,0.7,110250
2007-08-15,1991.81,0.7,110250
2007-08-16,1991.81,0.7,110250
2007-08-17,1991.81,0.7,110250
2007-08-18,1991.81,0.7,110250
2007-08-19,1991.81,0.7,110250
2007-08-20,1991.81,0.7,110250
2007-08-21,1991.81,0.7,110250
2007-08-22,1991.81,0.7,110250
2007-08-23,1991.81,0.7,110250
2007-08-24,1991.81,0.7,110250
2007-08-25,1991.81,0.7,110250
2007-08-26,1991.81,0.7,110250
2007-08-27,1991.81,0.7,110250
2007-08-28,1991.81,0.7,110250
2007-08-29,1991.81,0.7,110250
2007-08-30,1991.81,0.7,110250
2007-08-31,1991.81,0.7,110250
2007-09-01,1695.3,0.78,110250
2007-09-02,1695.3,0.78,110250
2007-09-03,1695.3,0.78,110250
2007-09-04,1695.3,0.78,110250
2007-09-05,1695.3,0.78,110250
2007-09-06,1695.3,0.78,110250
2007-09-07,1695.3,0.78,110250
2007-09-08,1695.3,0.78,110250
2007-09-09,1695.3,0.78,110250
2007-09-10,1695.3,0.78,110250
2007-09-11,1695.3,0.78,110250
2007-09-12,1695.3,0.78,110250
2007-09-13,1695.3,0.78,110250
2007-09-14,1695.3,0.78,110250
2007-09-15,1695.3,0.78,110250
2007-09-16,1695.3,0.78,110250
2007-09-17,1695.3,0.78,110250
2007-09-18,1695.3,0.78,110250
2007-09-19,1695.3,0.78,110250
2007-09-20,1695.3,0.78,110250
2007-09-21,1695.3,0.78,110250
2007-09-22,1695.3,0.78,110250
2007-09-23,1695.3,0.78,110250
2007-09-24,1695.3,0.78,110250
2007-09-25,1695.3,0.78,110250
2007-09-26,1695.3,0.78,110250
2007-09-27,1695.3,0.78,110250
2007-09-28,1695.3,0.78,110250
2007-09-29,1695.3,0.78,110250
2007-09-30,1695.3,0.78,110250
2007-10-01,1671.45,3.4,110250
2007-10-02,1671.45,3.4,110250
2007-10-03,1671.45,3.4,110250
2007-10-04,1671.45,3.4,110250
2007-10-05,1671.45,3.4,110250
2007-10-06,1671.45,3.4,110250
2007-10-07,1671.45,3.4,110250
2007-10-08,1671.45,3.4,110250
2007-10-09,1671.45,3.4,110250
2007-10-10,1671.45,3.4,110250
2007-10-11,1671.45,3.4,110250
2007-10-12,1671.45,3.4,110250
2007-10-13,1671.45,3.4,110250
2007-10-14,1671.45,3.4,110250
2007-10-15,1671.45,3.4,110250
2007-10-16,1671.45,3.4,110250
2007-10-17,1671.45,3.4,110250
2007-10-18,1671.45,3.4,110250
2007-10-19,1671.45,3.4,110250
2007-10-20,1671.45,3.4,110250
2007-10-21,1671.45,3.4,110250
2007-10-22,1671.45,3.4,110250
2007-10-23,1671.45,3.4,110250
2007-10-24,1671.45,3.4,110250
2007-10-25,1671.45,3.4,110250
2007-10-26,1671.45,3.4,110250
2007-10-27,1671.45,3.4,110250
2007-10-28,1671.45,3.4,110250
2007-10-29,1671.45,3.4,110250
2007-10-30,1671.45,3.4,110250
2007-10-31,1671.45,3.4,110250
2007-11-01,1753.03,3.51,110250
2007-11-02,1753.03,3.51,110250
2007-11-03,1753.03,3.51,110250
2007-11-04,1753.03,3.51,110250
2007-11-05,1753.03,3.51,110250
2007-11-06,1753.03,3.51,110250
2007-11-07,1753.03,3.51,110250
2007-11-08,1753.03,3.51,110250
2007-11-09,1753.03,3.51,110250
2007-11-10,1753.03,3.51,110250
2007-11-11,1753.03,3.51,110250
2007-11-12,1753.03,3.51,110250
2007-11-13,1753.03,3.51,110250
2007-11-14,1753.03,3.51,110250
2007-11-15,1753.03,3.51,110250
2007-11-16,1753.03,3.51,110250
2007-11-17,1753.03,3.51,110250
2007-11-18,1753.03,3.51,110250
2007-11-19,1753.03,3.51,110250
2007-11-20,1753.03,3.51,110250
2007-11-21,1753.03,3.51,110250
2007-11-22,1753.03,3.51,110250
2007-11-23,1753.03,3.51,110250
2007-11-24,1753.03,3.51,110250
2007-11-25,1753.03,3.51,110250
2007-11-26,1753.03,3.51,110250
2007-11-27,1753.03,3.51,110250
2007-11-28,1753.03,3.51,110250
2007-11-29,1753.03,3.51,110250
2007-11-30,1753.03,3.51,110250
2007-12-01,2028.58,1.45,110250
2007-12-02,2028.58,1.45,110250
2007-12-03,2028.58,1.45,110250
2007-12-04,2028.58,1.45,110250
2007-12-05,2028.58,1.45,110250
2007-12-06,2028.58,1.45,110250
2007-12-07,2028.58,1.45,110250
2007-12-08,2028.58,1.45,110250
2007-12-09,2028.58,1.45,110250
2007-12-10,2028.58,1.45,110250
2007-12-11,2028.58,1.45,110250
2007-12-12,2028.58,1.45,110250
2007-12-13,2028.58,1.45,110250
2007-12-14,2028.58,1.45,110250
2007-12-15,2028.58,1.45,110250
2007-12-16,2028.58,1.45,110250
2007-12-17,2028.58,1.45,110250
2007-12-18,2028.58,1.45,110250
2007-12-19,2028.58,1.45,110250
2007-12-20,2028.58,1.45,110250
2007-12-21,2028.58,1.45,110250
2007-12-22,2028.58,1.45,110250
2007-12-23,2028.58,1.45,110250
2007-12-24,2028.58,1.45,110250
2007-12-25,2028.58,1.45,110250
2007-12-26,2028.58,1.45,110250
2007-12-27,2028.58,1.45,110250
2007-12-28,2028.58,1.45,110250
2007-12-29,2028.58,1.45,110250
2007-12-30,2028.58,1.45,110250
2007-12-31,2028.58,1.45,110250
2008-01-01,1532.1,3.26,115762
2008-01-02,1532.1,3.26,115762
2008-01-03,1532.1,3.26,115762
2008-01-04,1532.1,3.26,115762
2008-01-05,1532.1,3.26,115762
2008-01-06,1532.1,3.26,115762
2008-01-07,1532.1,3.26,115762
2008-01-08,1532.1,3.26,115762
2008-01-09,1532.1,3.26,115762
2008-01-10,1532.1,3.26,115762
2008-01-11,1532.1,3.26,115762
2008-01-12,1532.1,3.26,115762
2008-01-13,1532.1,3.26,115762
2008-01-14,1532.1,3.26,115762
2008-01-15,1532.1,3.26,115762
2008-01-16,1532.1,3.26,115762
2008-01-17,1532.1,3.26,115762
2008-01-18,1532.1,3.26,115762
2008-01-19,1532.1,3.26,115762
2008-01-20,1532.1,3.26,115762
2008-01-21,1532.1,3.26,115762
2008-01-22,1532.1,3.26,115762
2008-01-23,1532.1,3.26,115762
2008-01-24,1532.1,3.26,115762
2008-01-25,1532.1,3.26,115762
2008-01-26,1532.1,3.26,115762
2008-01-27,1532.1,3.26,115762
2008-01-28,1532.1,3.26,115762
2008-01-29,1532.1,3.26,115762
2008-01-30,1532.1,3.26,115762
2008-01-31,1532.1,3.26,115762
2008-02-01,1662.31,2.66,115762
2008-02-02,1662.31,2.66,115762
2008-02-03,1662.31,2.66,115762
2008-02-04,1662.31,2.66,115762
2008-02-05,1662.31,2.66,115762
2008-02-06,1662.31,2.66,115762
2008-02-07,1662.31,2.66,115762
2008-02-08,1662.31,2.66,115762
2008-02-09,1662.31,2.66,115762
2008-02-10,1662.31,2.66,115762
2008-02-11,1662.31,2.66,115762
2008-02-12,1662.31,2.66,115762
2008-02-13,1662.31,2.66,115762
2008-02-14,1662.31,2.66,115762
2008-02-15,1662.31,2.66,115762
2008-02-16,1662.31,2.66,115762
2008-02-17,1662.31,2.66,115762
2008-02-18,1662.31,2.66,115762
2008-02-19,1662.31,2.66,115762
2008-02-20,1662.31,2.66,115762
2008-02-21,1662.31,2.66,115762
2008-02-22,1662.31,2.66,115762
2008-02-23,1662.31,2.66,115762
2008-02-24,1662.31,2.66,115762
2008-02-25,1662.31,2.66,115762
2008-02-26,1662.31,2.66,115762
2008-02-27,1662.31,2.66,115762
2008-02-28,1662.31,2.66,115762
2008-02-29,1662.31,2.66,115762
2008-03-01,1556.52,2.04,115762
2008-03-02,1556.52,2.04,115762
2008-03-03,1556.52,2.04,115762
2008-03-04,1556.52,2.04,115762
2008-03-05,1556.52,2.04,115762
2008-03-06,1556.52,2.04,115762
2008-03-07,1556.52,2.04,115762
2008-03-08,1556.52,2.04,115762
2008-03-09,1556.52,2.04,115762
2008-03-10,1556.52,2.04,115762
2008-03-11,1556.52,2.04,115762
2008-03-12,1556.52,2.04,115762
2008-03-13,1556.52,2.04,115762
2008-03-14,1556.52,2.04,115762
2008-03-15,1556.52,2.04,115762
2008-03-16,1556.52,2.04,115762
2008-03-17,1556.52,2.04,115762
2008-03-18,1556.52,2.04,115762
2008-03-19,1556.52,2.04,115762
2008-03-20,1556.52,2.04,115762
2008-03-21,1556.52,2.04,115762
2008-03-22,1556.52,2.04,115762
2008-03-23,1556.52,2.04,115762
2008-03-24,1556.52,2.04,115762
2008-03-25,1556.52,2.04,115762
2008-03-26,1556.52,2.04,115762
2008-03-27,1556.52,2.04,115762
2008-03-28,1556.52,2.04,115762
2008-03-29,1556.52,2.04,115762
2008-03-30,1556.52,2.04,115762
2008-03-31,1556.52,2.04,115762
2008-04-01,1893.97,3.62,115762
2008-04-02,1893.97,3.62,115762
2008-04-03,1893.97,3.62,115762
2008-04-04,1893.97,3.62,115762
2008-04-05,1893.97,3.62,115762
2008-04-06,1893.97,3.62,115762
2008-04-07,1893.97,3.62,115762
2008-04-08,1893.97,3.62,115762
2008-04-09,1893.97,3.62,115762
2008-04-10,1893.97,3.62,115762
2008-04-11,1893.97,3.62,115762
2008-04-12,1893.97,3.62,115762
2008-04-13,1893.97,3.62,115762
2008-04-14,1893.97,3.62,115762
2008-04-15,1893.97,3.62,115762
2008-04-16,1893.97,3.62,115762
2008-04-17,1893.97,3.62,115762
2008-04-18,1893.97,3.62,115762
2008-04-19,1893.97,3.62,115762
2008-04-20,1893.97,3.62,115762
2008-04-21,1893.97,3.62,115762
2008-04-22,1893.97,3.62,115762
2008-04-23,1893.97,3.62,115762
2008-04-24,1893.97,3.62,115762
2008-04-25,1893.97,3.62,115762
2008-04-26,1893.97,3.62,115762
2008-04-27,1893.97,3.62,115762
2008-04-28,1893.97,3.62,115762
2008-04-29,1893.97,3.62,115762
2008-04-30,1893.97,3.62,115762
2008-05-01,1800.16,0.72,115762
2008-05-02,1800.16,0.72,115762
2008-05-03,1800.16,0.72,115762
2008-05-04,1800.16,0.72,115762
2008-05-05,1800.16,0.72,115762
2008-05-06,1800.16,0.72,115762
2008-05-07,1800.16,0.72,115762
2008-05-08,1800.16,0.72,115762
2008-05-09,1800.16,0.72,115762
2008-05-10,1800.16,0.72,115762
2008-05-11,1800.16,0.72,115762
2008-05-12,1800.16,0.72,115762
2008-05-13,1800.16,0.72,115762
2008-05-14,1800.16,0.72,115762
2008-05-15,1800.16,0.72,115762
2008-05-16,1800.16,0.72,115762
2008-05-17,1800.16,0.72,115762
2008-05-18,1800.16,0.72,115762
2008-05-19,1800.16,0.72,115762
2008-05-20,1800.16,0.72,115762
2008-05-21,1800.16,0.72,115762
2008-05-22,1800.16,0.72,115762
2008-05-23,1800.16,0.72,115762
2008-05-24,1800.16,0.72,115762
2008-05-25,1800.16,0.72,115762
2008-05-26,1800.16,0.72,115762
2008-05-27,1800.16,0.72,115762
2008-05-28,1800.16,0.72,115762
2008-05-29,1800.16,0.72,115762
2008-05-30,1800.16,0.72,115762
2008-05-31,1800.16,0.72,115762
2008-06-01,2112.07,0.84,115762
2008-06-02,2112.07,0.84,115762
2008-06-03,2112.07,0.84,115762
2008-06-04,2112.07,0.84,115762
2008-06-05,2112.07,0.84,115762
2008-06-06,2112.07,0.84,115762
2008-06-07,2112.07,0.84,115762
2008-06-08,2112.07,0.84,115762
2008-06-09,2112.07,0.84,115762
2008-06-10,2112.07,0.84,115762
2008-06-11,2112.07,0.84,115762
2008-06-12,2112.07,0.84,115762
2008-06-13,2112.07,0.84,115762
2008-06-14,2112.07,0.84,115762
2008-06-15,2112.07,0.84,115762
2008-06-16,2112.07,0.84,115762
2008-06-17,2112.07,0.84,115762
2008-06-18,2112.07,0.84,115762
2008-06-19,2112.07,0.84,115762
2008-06-20,2112.07,0.84,115762
2008-06-21,2112.07,0.84,115762
2008-06-22,2112.07,0.84,115762
2008-06-23,2112.07,0.84,115762
2008-06-24,2112.07,0.84,115762
2008-06-25,2112.07,0.84,115762
2008-06-26,2112.07,0.84,115762
2008-06-27,2112.07,0.84,115762
2008-06-28,2112.07,0.84,115762
2008-06-29,2112.07,0.84,115762
2008-06-30,2112.07,0.84,115762
2008-07-01,2072.87,0.5,115762
2008-07-02,2072.87,0.5,115762
2008-07-03,2072.87,0.5,115762
2008-07-04,2072.87,0.5,115762
2008-07-05,2072.87,0.5,115762
2008-07-06,2072.87,0.5,115762
2008-07-07,2072.87,0.5,115762
2008-07-08,2072.87,0.5,115762
2008-07-09,2072.87,0.5,115762
2008-07-10,2072.87,0.5,115762
2008-07-11,2072.87,0.5,115762
2008-07-12,2072.87,0.5,115762
2008-07-13,2072.87,0.5,115762
2008-07-14,2072.87,0.5,115762
2008-07-15,2072.87,0.5,115762
2008-07-16,2072.87,0.5,115762
2008-07-17,2072.87,0.5,115762
2008-07-18,2072.87,0.5,115762
2008-07-19,2072.87,0.5,115762
2008-07-20,2072.87,0.5,115762
2008-07-21,2072.87,0.5,115762
2008-07-22,2072.87,0.5,115762
2008-07-23,2072.87,0.5,115762
2008-07-24,2072.87,0.5,115762
2008-07-25,2072.87,0.5,115762
2008-07-26,2072.87,0.5,115762
2008-07-27,2072.87,0.5,115762
2008-07-28,2072.87,0.5,115762
2008-07-29,2072.87,0.5,115762
2008-07-30,2072.87,0.5,115762
2008-07-31,2072.87,0.5,115762
2008-08-01,1979.9,0.61,115762
2008-08-02,1979.9,0.61,115762
2008-08-03,1979.9,0.61,115762
2008-08-04,1979.9,0.61,115762
2008-08-05,1979.9,0.61,115762
2008-08-06,1979.9,0.61,115762
2008-08-07,1979.9,0.61,115762
2008-08-08,1979.9,0.61,115762
2008-08-09,1979.9,0.61,115762
2008-08-10,1979.9,0.61,115762
2008-08-11,1979.9,0.61,115762
2008-08-12,1979.9,0.61,115762
2008-08-13,1979.9,0.61,115762
2008-08-14,1979.9,0.61,115762
2008-08-15,1979.9,0.61,115762
2008-08-16,1979.9,0.61,115762
2008-08-17,1979.9,0.61,115762
2008-08-18,1979.9,0.61,115762
2008-08-19,1979.9,0.61,115762
2008-08-20,1979.9,0.61,115762
2008-08-21,1979.9,0.61,115762
2008-08-22,1979.9,0.61,115762
2008-08-23,1979.9,0.61,115762
2008-08-24,1979.9,0.61,115762
2008-08-25,1979.9,0.61,115762
2008-08-26,1979.9,0.61,115762
2008-08-27,1979.9,0.61,115762
2008-08-28,1979.9,0.61,115762
2008-08-29,1979.9,0.61,115762
2008-08-30,1979.9,0.61,115762
2008-08-31,1979.9,0.61,115762
2008-09-01,1772.97,0.4,115762
2008-09-02,1772.97,0.4,115762
2008-09-03,1772.97,0.4,115762
2008-09-04,1772.97,0.4,115762
2008-09-05,1772.97,0.4,115762
2008-09-06,1772.97,0.4,115762
2008-09-07,1772.97,0.4,115762
2008-09-08,1772.97,0.4,115762
2008-09-09,1772.97,0.4,115762
2008-09-10,1772.97,0.4,115762
2008-09-11,1772.97,0.4,115762
2008-09-12,1772.97,0.4,115762
2008-09-13,1772.97,0.4,115762
2008-09-14,1772.97,0.4,115762
2008-09-15,1772.97,0.4,115762
2008-09-16,1772.97,0.4,115762
2008-09-17,1772.97,0.4,115762
2008-09-18,1772.97,0.4,115762
2008-09-19,1772.97,0.4,115762
2008-09-20,1772.97,0.4,115762
2008-09-21,1772.97,0.4,115762
2008-09-22,1772.97,0.4,115762
2008-09-23,1772.97,0.4,115762
2008-09-24,1772.97,0.4,115762
2008-09-25,1772.97,0.4,115762
2008-09-26,1772.97,0.4,115762
2008-09-27,1772.97,0.4,115762
2008-09-28,1772.97,0.4,115762
2008-09-29,1772.97,0.4,115762
2008-09-30,1772.97,0.4,115762
2008-10-01,1757.13,3.1,115762
2008-10-02,1757.13,3.1,115762
2008-10-03,1757.13,3.1,115762
2008-10-04,1757.13,3.1,115762
2008-10-05,1757.13,3.1,115762
2008-10-06,1757.13,3.1,115762
2008-10-07,1757.13,3.1,115762
2008-10-08,1757.13,3.1,115762
2008-10-09,1757.13,3.1,115762
2008-10-10,1757.13,3.1,115762
2008-10-11,1757.13,3.1,115762
2008-10-12,1757.13,3.1,115762
2008-10-13,1757.13,3.1,115762
2008-10-14,1757.13,3.1,115762
2008-10-15,1757.13,3.1,115762
2008-10-16,1757.13,3.1,115762
2008-10-17,1757.13,3.1,115762
2008-10-18,1757.13,3.1,115762
2008-10-19,1757.13,3.1,115762
2008-10-20,1757.13,3.1,115762
2008-10-21,1757.13,3.1,115762
2008-10-22,1757.13,3.1,115762
2008-10-23,1757.13,3.1,115762
2008-10-24,1757.13,3.1,115762
2008-10-25,1757.13,3.1,115762
2008-10-26,1757.13,3.1,115762
2008-10-27,1757.13,3.1,115762
2008-10-28,1757.13,3.1,115762
2008-10-29,1757.13,3.1,115762
2008-10-30,1757.13,3.1,115762
2008-10-31,1757.13,3.1,115762
2008-11-01,1816.53,3.07,115762
2008-11-02,1816.53,3.07,115762
2008-11-03,1816.53,3.07,115762
2008-11-04,1816.53,3.07,115762
2008-11-05,1816.53,3.07,115762
2008-11-06,1816.53,3.07,115762
2008-11-07,1816.53,3.07,115762
2008-11-08,1816.53,3.07,115762
2008-11-09,1816.53,3.07,115762
2008-11-10,1816.53,3.07,115762
2008-11-11,1816.53,3.07,115762
2008-11-12,1816.53,3.07,115762
2008-11-13,1816.53,3.07,115762
2008-11-14,1816.53,3.07,115762
2008-11-15,1816.53,3.07,115762
2008-11-16,1816.53,3.07,115762
2008-11-17,1816.53,3.07,115762
2008-11-18,1816.53,3.07,115762
2008-11-19,1816.53,3.07,115762
2008-11-20,1816.53,3.07,115762
2008-11-21,1816.53,3.07,115762
2008-11-22,1816.53,3.07,115762
2008-11-23,1816.53,3.07,115762
2008-11-24,1816.53,3.07,115762
2008-11-25,1816.53,3.07,115762
2008-11-26,1816.53,3.07,115762
2008-11-27,1816.53,3.07,115762
2008-11-28,1816.53,3.07,115762
2008-11-29,1816.53,3.07,115762
2008-11-30,1816.53,3.07,115762
2008-12-01,2045.52,1.82,115762
2008-12-02,2045.52,1.82,115762
2008-12-03,2045.52,1.82,115762
2008-12-04,2045.52,1.82,115762
2008-12-05,2045.52,1.82,115762
2008-12-06,2045.52,1.82,115762
2008-12-07,2045.52,1.82,115762
2008-12-08,2045.52,1.82,115762
2008-12-09,2045.52,1.82,115762
2008-12-10,2045.52,1.82,115762
2008-12-11,2045.52,1.82,115762
2008-12-12,2045.52,1.82,115762
2008-12-13,2045.52,1.82,115762
2008-12-14,2045.52,1.82,115762
2008-12-15,2045.52,1.82,115762
2008-12-16,2045.52,1.82,115762
2008-12-17,2045.52,1.82,115762
2008-12-18,2045.52,1.82,115762
2008-12-19,2045.52,1.82,115762
2008-12-20,2045.52,1.82,115762
2008-12-21,2045.52,1.82,115762
2008-12-22,2045.52,1.82,115762
2008-12-23,2045.52,1.82,115762
2008-12-24,2045.52,1.82,115762
2008-12-25,2045.52,1.82,115762
2008-12-26,2045.52,1.82,115762
2008-12-27,2045.52,1.82,115762
2008-12-28,2045.52,1.82,115762
2008-12-29,2045.52,1.82,115762
2008-12-30,2045.52,1.82,115762
2008-12-31,2045.52,1.82,115762
2009-01-01,1709.84,2.97,121550
2009-01-02,1709.84,2.97,121550
2009-01-03,1709.84,2.97,121550
2009-01-04,1709.84,2.97,121550
2009-01-05,1709.84,2.97,121550
2009-01-06,1709.84,2.97,121550
